Company,Event,Start Date,End Date,CAR
ABF.L_FTSE_100.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,-0.062468434
BAKK.L_FTSE_SmallCap.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,0.045012063
CWK.L_FTSE_250.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,-0.048531256
GRG.L_FTSE_250.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,-0.04707561
OCDO.L_FTSE_100.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,-0.11814682
PFD.L_FTSE_SmallCap.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,-0.020621611
SBRY.L_FTSE_100.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,-0.009549161
TATE.L_FTSE_250.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,-0.114256775
TSCO.L_FTSE_100.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,0.002072985
ULVR.L_FTSE_100.csv,Agriculture_and_Food_Donald Trump Reelection,11/7/2024,12/6/2024,-0.012034087
AML.L_FTSE_250.csv,Automotive_Donald Trump Reelection,11/7/2024,12/6/2024,-0.063771078
AUTO.L_FTSE_100.csv,Automotive_Donald Trump Reelection,11/7/2024,12/6/2024,0.007780603
INCH.L_FTSE_250.csv,Automotive_Donald Trump Reelection,11/7/2024,12/6/2024,0.039478817
JMAT.L_FTSE_100.csv,Automotive_Donald Trump Reelection,11/7/2024,12/6/2024,-0.053291876
VTU.L_FTSE_SmallCap.csv,Automotive_Donald Trump Reelection,11/7/2024,12/6/2024,-0.063381165
AVON.L_FTSE_250.csv,Defense_and_Aerospace_Donald Trump Reelection,11/7/2024,12/6/2024,0.065394929
BA.L_FTSE_100.csv,Defense_and_Aerospace_Donald Trump Reelection,11/7/2024,12/6/2024,-0.109110642
CHG.L_FTSE_SmallCap.csv,Defense_and_Aerospace_Donald Trump Reelection,11/7/2024,12/6/2024,0.003288421
MRO.L_FTSE_100.csv,Defense_and_Aerospace_Donald Trump Reelection,11/7/2024,12/6/2024,0.112633867
QQ.L_FTSE_250.csv,Defense_and_Aerospace_Donald Trump Reelection,11/7/2024,12/6/2024,-0.127540013
RR.L_FTSE_100.csv,Defense_and_Aerospace_Donald Trump Reelection,11/7/2024,12/6/2024,0.00058851
SNR.L_FTSE_SmallCap.csv,Defense_and_Aerospace_Donald Trump Reelection,11/7/2024,12/6/2024,0.0785481
BP.L_FTSE_100.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,-0.014817243
CNA.L_FTSE_100.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,0.108803666
DRX.L_FTSE_250.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,0.019711599
ENOG.L_FTSE_250.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,-0.017272019
HBR.L_FTSE_100.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,-0.092462351
NG.L_FTSE_100.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,-0.022679526
SHEL.L_FTSE_100.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,-0.044781856
SSE.L_FTSE_100.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,-0.024931575
SVT.L_FTSE_100.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,0.026033986
UU.L_FTSE_100.csv,Energy_and_Utilities_Donald Trump Reelection,11/7/2024,12/6/2024,0.052397388
AV.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,0.019969399
BARC.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,-0.008957762
HL.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,-0.033339016
HSBA.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,0.004678617
LGEN.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,0.046771591
LLOY.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,-0.066224066
NWG.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,0.023705194
PHNX.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,0.028885027
PRU.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,-0.034649749
STAN.L_FTSE_100.csv,Finance_and_Insurance_Donald Trump Reelection,11/7/2024,12/6/2024,-0.003415803
APH.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,-0.039725198
AZN.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,0.056439432
CTEC.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,0.076100396
GSK.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,-0.024241383
HIK.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,0.058288246
INDV.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,0.165758424
OXB.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,0.019295699
SN.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,0.03843618
SPI.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Donald Trump Reelection,11/7/2024,12/6/2024,0.019025641
BBY.L_FTSE_250.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.015266612
FERG.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,0.01009265
IBST.L_FTSE_250.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.062914433
JMAT.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.090290317
KLR.L_FTSE_250.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.090736532
MNDI.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.05309735
MRO.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,0.102584733
MSLH.L_FTSE_250.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.052058959
SKG.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,0.026508457
SMDS.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.057960989
BKG.L_FTSE_100.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,-0.026734982
BLND.L_FTSE_100.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,0.002100935
BWY.L_FTSE_100.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,-0.044172453
LAND.L_FTSE_100.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,0.043273514
PSN.L_FTSE_100.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,-0.034233086
RMV.L_FTSE_100.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,0.126692926
SGRO.L_FTSE_100.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,-0.013052366
TW.L_FTSE_100.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,-0.077128665
VTY.L_FTSE_250.csv,Real_Estate_and_Construction_Donald Trump Reelection,11/7/2024,12/6/2024,-0.238922854
BME.L_FTSE_250.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.090488334
BRBY.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,0.132865787
JD.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.166398952
KGF.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.159931521
MKS.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.038976484
NXT.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.009911508
OCDO.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.120883186
SBRY.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.012285527
TSCO.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.000663381
ULVR.L_FTSE_100.csv,Retail_and_Consumer_Goods_Donald Trump Reelection,11/7/2024,12/6/2024,-0.014770453
AUTO.L_FTSE_100.csv,Technology_and_Telecommunications_Donald Trump Reelection,11/7/2024,12/6/2024,-0.025567218
CCC.L_FTSE_250.csv,Technology_and_Telecommunications_Donald Trump Reelection,11/7/2024,12/6/2024,0.01708801
LSEG.L_FTSE_100.csv,Technology_and_Telecommunications_Donald Trump Reelection,11/7/2024,12/6/2024,0.014261702
RMV.L_FTSE_100.csv,Technology_and_Telecommunications_Donald Trump Reelection,11/7/2024,12/6/2024,0.089825427
SCT.L_FTSE_250.csv,Technology_and_Telecommunications_Donald Trump Reelection,11/7/2024,12/6/2024,-0.098446128
SGE.L_FTSE_100.csv,Technology_and_Telecommunications_Donald Trump Reelection,11/7/2024,12/6/2024,0.251485224
VOD.L_FTSE_100.csv,Technology_and_Telecommunications_Donald Trump Reelection,11/7/2024,12/6/2024,0.00144727
BBY.L_FTSE_250.csv,Transportation_and_Infrastructure_Donald Trump Reelection,11/7/2024,12/6/2024,-0.020511943
EZJ.L_FTSE_250.csv,Transportation_and_Infrastructure_Donald Trump Reelection,11/7/2024,12/6/2024,0.020035422
FGP.L_FTSE_SmallCap.csv,Transportation_and_Infrastructure_Donald Trump Reelection,11/7/2024,12/6/2024,0.093816073
IAG.L_FTSE_100.csv,Transportation_and_Infrastructure_Donald Trump Reelection,11/7/2024,12/6/2024,0.202634323
KLR.L_FTSE_250.csv,Transportation_and_Infrastructure_Donald Trump Reelection,11/7/2024,12/6/2024,-0.095981863
RR.L_FTSE_100.csv,Transportation_and_Infrastructure_Donald Trump Reelection,11/7/2024,12/6/2024,-0.017568301
WIZZ.L_FTSE_250.csv,Transportation_and_Infrastructure_Donald Trump Reelection,11/7/2024,12/6/2024,-0.044251615
ABF.L_FTSE_100.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.026102397
BAKK.L_FTSE_SmallCap.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.006162174
CWK.L_FTSE_250.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.093468563
GRG.L_FTSE_250.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.015069624
OCDO.L_FTSE_100.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.122604464
PFD.L_FTSE_SmallCap.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.079440389
SBRY.L_FTSE_100.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.021545464
TATE.L_FTSE_250.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.008159469
TSCO.L_FTSE_100.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.053942154
ULVR.L_FTSE_100.csv,Agriculture_and_Food_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.060402351
AML.L_FTSE_250.csv,Automotive_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.044439447
AUTO.L_FTSE_100.csv,Automotive_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.006260168
INCH.L_FTSE_250.csv,Automotive_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.094962105
JMAT.L_FTSE_100.csv,Automotive_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.002606189
VTU.L_FTSE_SmallCap.csv,Automotive_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.046738425
AVON.L_FTSE_250.csv,Defense_and_Aerospace_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.21025561
BA.L_FTSE_100.csv,Defense_and_Aerospace_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.051107942
CHG.L_FTSE_SmallCap.csv,Defense_and_Aerospace_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.024226013
MRO.L_FTSE_100.csv,Defense_and_Aerospace_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.015444413
QQ.L_FTSE_250.csv,Defense_and_Aerospace_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.051430219
RR.L_FTSE_100.csv,Defense_and_Aerospace_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.003851178
SNR.L_FTSE_SmallCap.csv,Defense_and_Aerospace_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.028135028
BP.L_FTSE_100.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.036528477
CNA.L_FTSE_100.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.111603849
DRX.L_FTSE_250.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.028376016
ENOG.L_FTSE_250.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.120444493
HBR.L_FTSE_100.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0
NG.L_FTSE_100.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.072763479
SHEL.L_FTSE_100.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.115565053
SSE.L_FTSE_100.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.11929985
SVT.L_FTSE_100.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.055879701
UU.L_FTSE_100.csv,Energy_and_Utilities_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.067196686
AV.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.006881928
BARC.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.059818969
HL.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.011553579
HSBA.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.00299898
LGEN.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.037176475
LLOY.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.022854686
NWG.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.054707656
PHNX.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.058556369
PRU.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.077829449
STAN.L_FTSE_100.csv,Finance_and_Insurance_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.067580302
APH.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.00628448
AZN.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.010347227
CTEC.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.054790319
GSK.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.072132575
HIK.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.016659724
INDV.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.099934562
OXB.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.026906592
SN.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,0.031209157
SPI.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Covid-19 Pandemic Lockdown in CN,1/24/2020,2/22/2020,-0.020616005
