Industry,Event,Date,Industry_Return,Market_Return
Real_Estate_and_Construction,Brexit Referendum Day,07/21/2016,-0.0080912454790388,-0.0043245798270545
Real_Estate_and_Construction,Brexit Referendum Day,07/22/2016,-0.0341118834586382,0.0045672469890998
Real_Estate_and_Construction,Brexit Referendum Day,07/25/2016,0.0084453340231729,-0.0030309638724834
Real_Estate_and_Construction,Brexit Referendum Day,07/26/2016,-0.0312142487651514,0.0020714895666913
Real_Estate_and_Construction,Brexit Referendum Day,07/27/2016,0.0526522342278921,0.0039262198607599
Real_Estate_and_Construction,Brexit Referendum Day,07/28/2016,0.0026127782005773,-0.0043404546562236
Real_Estate_and_Construction,Brexit Referendum Day,07/29/2016,-0.0011167799608285,0.0004909619912745
Real_Estate_and_Construction,Brexit Referendum Day,08/01/2016,-0.0398808034766849,-0.0045208349868
Real_Estate_and_Construction,Brexit Referendum Day,08/02/2016,0.0089284879349749,-0.0072602476331415
Real_Estate_and_Construction,Brexit Referendum Day,08/03/2016,-0.0234704639211508,-0.0016552803686231
Real_Estate_and_Construction,Brexit Referendum Day,08/04/2016,0.0173364415739081,0.0159472287661426
Retail_and_Consumer_Goods,Brexit Referendum Day,06/24/2016,-0.1169991063954704,-0.0718493316770992
Retail_and_Consumer_Goods,Brexit Referendum Day,06/27/2016,-0.0915822498544803,-0.069629057871896
Retail_and_Consumer_Goods,Brexit Referendum Day,06/28/2016,0.0596308784526469,0.0357564658223685
Retail_and_Consumer_Goods,Brexit Referendum Day,06/29/2016,0.0283401568058114,0.0322387647530666
Retail_and_Consumer_Goods,Brexit Referendum Day,06/30/2016,0.0043309397885111,0.0167594131190818
Retail_and_Consumer_Goods,Brexit Referendum Day,07/01/2016,0.0101921029411222,0.011947587765549
Retail_and_Consumer_Goods,Brexit Referendum Day,07/04/2016,-0.0259994441198876,-0.0211836752414138
Retail_and_Consumer_Goods,Brexit Referendum Day,07/05/2016,-0.0478087614058678,-0.0237021223557353
Retail_and_Consumer_Goods,Brexit Referendum Day,07/06/2016,-0.022594218144318,-0.0041309970443138
Retail_and_Consumer_Goods,Brexit Referendum Day,07/07/2016,0.021404347890555,0.0146205483525163
Retail_and_Consumer_Goods,Brexit Referendum Day,07/08/2016,0.0322715378275795,0.0175484944415578
Retail_and_Consumer_Goods,Brexit Referendum Day,07/11/2016,0.0373528649521754,0.0326744422801139
